restId,itemName,price,calories,photo,createdAt,lastUpdated
14,Carbonated Water - Cherry,707.27,598,http://dummyimage.com/138x100.png/ff4444/ffffff,2018-09-17 04:52:38,2022-08-02 05:16:48
38,"Mushroom - Morels, Dry",630.59,1945,http://dummyimage.com/177x100.png/cc0000/ffffff,2019-07-30 04:46:12,2023-10-10 14:17:40
27,Pepper - Red Bell,366.4,941,http://dummyimage.com/219x100.png/dddddd/000000,2014-05-04 17:04:15,2023-06-17 05:32:18
35,Juice - Cranberry 284ml,225.86,1887,http://dummyimage.com/110x100.png/ff4444/ffffff,2015-04-10 06:57:57,2021-04-26 15:15:29
9,"Appetizer - Mini Egg Roll, Shrimp",494.2,1210,http://dummyimage.com/146x100.png/dddddd/000000,2017-07-03 06:36:09,2021-05-10 21:24:38
11,Cinnamon Buns Sticky,575.01,396,http://dummyimage.com/234x100.png/cc0000/ffffff,2016-05-18 18:06:01,2023-12-30 12:55:09
31,"Veal - Round, Eye Of",890.05,512,http://dummyimage.com/245x100.png/dddddd/000000,2017-07-04 07:26:04,2024-07-12 06:20:07
30,"Bread - Pita, Mini",209.58,998,http://dummyimage.com/194x100.png/dddddd/000000,2014-05-02 04:37:23,2023-03-04 15:07:50
29,Catfish - Fillets,179.13,128,http://dummyimage.com/152x100.png/ff4444/ffffff,2016-11-25 14:13:40,2022-09-18 16:43:28
7,Apple - Royal Gala,40.44,971,http://dummyimage.com/179x100.png/5fa2dd/ffffff,2016-08-05 23:21:55,2023-04-19 21:08:11
40,Bacon Strip Precooked,233.45,967,http://dummyimage.com/198x100.png/ff4444/ffffff,2017-09-09 06:16:16,2021-11-24 20:26:26
2,Tea Leaves - Oolong,230.19,912,http://dummyimage.com/239x100.png/dddddd/000000,2019-06-09 20:45:46,2021-03-24 03:15:33
19,Oil - Avocado,689.63,1654,http://dummyimage.com/155x100.png/ff4444/ffffff,2019-02-05 02:55:29,2023-07-19 18:56:26
1,Lighter - Bbq,926.03,794,http://dummyimage.com/229x100.png/ff4444/ffffff,2019-01-19 20:21:30,2023-01-20 18:47:02
36,Lettuce Romaine Chopped,424.88,1668,http://dummyimage.com/142x100.png/dddddd/000000,2017-11-04 03:38:29,2024-06-08 08:05:10
6,Pastry - Apple Large,773.09,682,http://dummyimage.com/177x100.png/5fa2dd/ffffff,2020-01-28 11:54:26,2022-08-11 12:00:09
4,"Vermouth - Sweet, Cinzano",320.73,1878,http://dummyimage.com/132x100.png/ff4444/ffffff,2020-04-06 16:45:21,2023-05-12 00:27:18
8,Puree - Strawberry,852.21,1195,http://dummyimage.com/168x100.png/dddddd/000000,2019-10-27 19:29:26,2021-07-25 05:14:06
39,Tomato - Peeled Italian Canned,718.8,96,http://dummyimage.com/241x100.png/cc0000/ffffff,2016-09-21 16:44:34,2024-01-15 04:24:04
25,Kellogs Cereal In A Cup,273.27,880,http://dummyimage.com/134x100.png/ff4444/ffffff,2020-06-11 12:03:25,2021-03-17 02:26:20
26,"Tart Shells - Sweet, 3",999.1,1054,http://dummyimage.com/157x100.png/dddddd/000000,2017-03-11 17:12:58,2024-05-18 05:49:34
34,Shrimp - 150 - 250,81.41,202,http://dummyimage.com/189x100.png/5fa2dd/ffffff,2019-06-04 13:18:58,2023-12-11 22:53:42
16,Cheese - Le Cheve Noir,494.06,505,http://dummyimage.com/126x100.png/dddddd/000000,2018-07-09 04:34:07,2022-01-09 22:12:45
2,Coffee Beans - Chocolate,539.07,1082,http://dummyimage.com/197x100.png/cc0000/ffffff,2017-09-27 18:03:23,2024-03-15 00:56:16
31,Steel Wool,575.15,12,http://dummyimage.com/142x100.png/cc0000/ffffff,2015-10-28 06:54:27,2024-04-23 04:42:15
38,Bread - Malt,261.41,786,http://dummyimage.com/143x100.png/5fa2dd/ffffff,2014-06-06 11:11:54,2023-12-29 01:17:08
9,Mix - Cappucino Cocktail,9.44,1545,http://dummyimage.com/238x100.png/ff4444/ffffff,2018-12-26 18:42:16,2024-01-29 21:26:58
5,Bread - Sour Batard,349.61,1747,http://dummyimage.com/121x100.png/dddddd/000000,2020-03-30 13:11:55,2022-07-15 12:12:56
28,Ice Cream Bar - Rolo Cone,687.53,1214,http://dummyimage.com/192x100.png/ff4444/ffffff,2019-05-11 21:55:09,2022-03-13 01:47:27
21,Potatoes - Idaho 100 Count,728.05,1138,http://dummyimage.com/177x100.png/5fa2dd/ffffff,2020-09-15 04:49:29,2021-06-24 15:30:40
40,Milk - 1%,357.07,465,http://dummyimage.com/217x100.png/cc0000/ffffff,2015-08-16 07:23:29,2021-06-09 08:48:23
1,Wine - Ej Gallo Sierra Valley,916.31,865,http://dummyimage.com/112x100.png/5fa2dd/ffffff,2017-12-07 15:29:56,2023-12-12 19:10:17
33,Sesame Seed,265.94,1598,http://dummyimage.com/102x100.png/dddddd/000000,2020-06-24 11:45:58,2024-07-27 14:10:21
12,Ecolab - Hobart Washarm End Cap,82.97,337,http://dummyimage.com/186x100.png/5fa2dd/ffffff,2014-12-16 05:37:35,2023-04-19 11:38:22
22,Beef - Tender Tips,661.35,531,http://dummyimage.com/227x100.png/dddddd/000000,2015-12-04 04:06:19,2024-08-09 04:00:57
23,"Pasta - Spaghetti, Dry",167.59,40,http://dummyimage.com/100x100.png/cc0000/ffffff,2014-09-17 10:13:25,2021-04-28 18:07:35
13,Barley - Pearl,795.76,1655,http://dummyimage.com/200x100.png/cc0000/ffffff,2018-07-23 04:59:16,2023-04-15 23:21:52
30,Wooden Mop Handle,372.52,1869,http://dummyimage.com/210x100.png/ff4444/ffffff,2016-07-05 05:42:12,2021-07-25 05:34:29
7,Icecream Cone - Areo Chocolate,842.3,798,http://dummyimage.com/129x100.png/dddddd/000000,2018-06-07 08:58:14,2021-05-04 07:07:56
14,Flour - Strong,606.67,1737,http://dummyimage.com/161x100.png/ff4444/ffffff,2014-03-07 08:10:54,2022-10-22 10:53:23
32,"Pepper - Paprika, Hungarian",934.96,1150,http://dummyimage.com/154x100.png/dddddd/000000,2019-05-01 19:18:09,2022-12-10 08:07:46
37,"Tabasco Sauce, 2 Oz",622.66,1462,http://dummyimage.com/196x100.png/dddddd/000000,2016-08-20 05:58:24,2021-09-06 05:44:22
10,Energy Drink - Franks Original,244.61,286,http://dummyimage.com/194x100.png/cc0000/ffffff,2016-08-01 01:35:25,2022-04-24 06:43:32
3,"Cheese - Brie,danish",677.29,199,http://dummyimage.com/100x100.png/ff4444/ffffff,2015-07-07 15:18:58,2023-01-04 01:10:09
35,"Bread - Pullman, Sliced",73.52,1793,http://dummyimage.com/121x100.png/cc0000/ffffff,2020-06-11 02:44:28,2023-05-21 04:49:15
31,Leeks - Large,112.22,1582,http://dummyimage.com/123x100.png/cc0000/ffffff,2017-10-03 09:04:10,2024-02-10 01:25:15
36,Kohlrabi,389.95,150,http://dummyimage.com/165x100.png/cc0000/ffffff,2014-11-11 21:34:25,2024-04-10 17:54:01
21,Wine - Mondavi Coastal Private,699.23,1650,http://dummyimage.com/238x100.png/dddddd/000000,2014-02-27 19:54:47,2023-02-13 14:18:23
24,"Pepper - Green, Chili",687.35,1968,http://dummyimage.com/161x100.png/5fa2dd/ffffff,2015-12-15 04:06:16,2021-10-13 15:21:50
1,"Cheese - Cheddar, Mild",445.26,377,http://dummyimage.com/139x100.png/5fa2dd/ffffff,2019-02-20 06:28:56,2023-12-16 22:25:06
29,"Yeast - Fresh, Fleischman",95.16,1732,http://dummyimage.com/177x100.png/5fa2dd/ffffff,2019-10-06 11:41:05,2022-06-06 16:56:23
15,Raspberries - Fresh,216.53,691,http://dummyimage.com/250x100.png/ff4444/ffffff,2019-09-19 17:29:25,2021-03-20 20:32:05
11,Bacardi Limon,282.85,16,http://dummyimage.com/198x100.png/ff4444/ffffff,2014-04-24 12:52:33,2022-07-29 16:06:38
10,"Pepper - Black, Ground",608.68,507,http://dummyimage.com/153x100.png/5fa2dd/ffffff,2018-06-12 07:17:35,2022-08-16 01:16:35
40,Beef Wellington,499.1,768,http://dummyimage.com/105x100.png/ff4444/ffffff,2016-03-01 21:33:19,2023-07-28 14:07:29
6,"Salt - Rock, Course",930.4,298,http://dummyimage.com/207x100.png/5fa2dd/ffffff,2019-01-22 14:34:23,2023-03-17 18:19:49
34,"Basil - Primerba, Paste",934.28,1893,http://dummyimage.com/228x100.png/ff4444/ffffff,2018-05-01 00:47:19,2023-06-25 06:31:23
14,Wine - Cotes Du Rhone Parallele,503.51,1356,http://dummyimage.com/127x100.png/dddddd/000000,2017-08-08 03:52:39,2023-04-26 01:29:47
2,Foam Dinner Plate,182.98,429,http://dummyimage.com/167x100.png/ff4444/ffffff,2016-05-20 10:43:27,2024-03-29 19:31:09
38,Pork - Bacon Cooked Slcd,875.76,676,http://dummyimage.com/129x100.png/cc0000/ffffff,2016-01-28 14:42:44,2024-07-11 03:50:59
22,Sunflower Seed Raw,717.84,997,http://dummyimage.com/160x100.png/cc0000/ffffff,2020-01-26 19:41:42,2023-05-22 17:05:40
17,Fruit Mix - Light,481.55,1925,http://dummyimage.com/240x100.png/ff4444/ffffff,2016-07-26 18:38:04,2021-01-12 03:54:24
4,Wine - Barbera Alba Doc 2001,89.63,1683,http://dummyimage.com/188x100.png/dddddd/000000,2020-08-05 14:48:31,2023-09-24 19:55:54
37,Vaccum Bag 10x13,539.02,691,http://dummyimage.com/185x100.png/5fa2dd/ffffff,2016-09-16 02:10:20,2023-03-29 01:34:36
9,"Shrimp - 16/20, Iqf, Shell On",787.19,1511,http://dummyimage.com/181x100.png/dddddd/000000,2019-04-21 15:06:23,2022-04-24 14:55:23
26,Fib N9 - Prague Powder,696.82,277,http://dummyimage.com/154x100.png/dddddd/000000,2019-09-26 22:04:51,2021-05-30 18:40:57
19,Puree - Mocha,492.61,1305,http://dummyimage.com/174x100.png/cc0000/ffffff,2020-08-31 11:06:50,2023-11-27 18:28:46
39,"Tart Shells - Savory, 3",83.51,1077,http://dummyimage.com/220x100.png/ff4444/ffffff,2017-07-16 11:22:54,2021-09-15 11:16:32
16,"Vodka - Hot, Lnferno",611.87,24,http://dummyimage.com/119x100.png/dddddd/000000,2015-12-28 11:38:35,2023-11-05 00:32:07
5,Longos - Cheese Tortellini,988.13,1955,http://dummyimage.com/171x100.png/cc0000/ffffff,2017-07-28 03:14:03,2022-09-13 15:13:03
7,Energy Drink - Redbull 355ml,371.96,730,http://dummyimage.com/118x100.png/dddddd/000000,2018-05-01 02:25:47,2023-11-19 05:58:14
20,Hummus - Spread,62.61,1781,http://dummyimage.com/245x100.png/5fa2dd/ffffff,2017-07-12 19:25:06,2022-06-15 19:25:03
30,Beef - Tenderloin - Aa,240.18,1299,http://dummyimage.com/194x100.png/dddddd/000000,2017-03-10 06:02:23,2021-01-02 08:57:42
28,Pie Filling - Apple,962.22,1577,http://dummyimage.com/172x100.png/5fa2dd/ffffff,2017-09-22 19:59:58,2023-11-19 07:00:05
23,Contreau,127.98,1422,http://dummyimage.com/192x100.png/ff4444/ffffff,2014-11-11 16:55:52,2021-04-17 03:30:09
13,Cookies Almond Hazelnut,949.65,877,http://dummyimage.com/245x100.png/5fa2dd/ffffff,2020-03-12 23:04:26,2021-10-26 10:30:28
35,Water Chestnut - Canned,836.48,83,http://dummyimage.com/120x100.png/cc0000/ffffff,2016-08-24 13:05:52,2022-10-14 23:44:39
32,Oven Mitts - 15 Inch,737.78,383,http://dummyimage.com/118x100.png/dddddd/000000,2020-05-30 08:22:25,2024-06-13 06:19:43
40,Vinegar - White Wine,64.25,1891,http://dummyimage.com/139x100.png/dddddd/000000,2020-10-27 08:13:31,2021-04-17 16:11:53
19,Cheese - Swiss Sliced,142.6,584,http://dummyimage.com/248x100.png/cc0000/ffffff,2016-05-15 09:44:49,2023-05-19 00:34:46
38,Truffle - Peelings,260.04,1462,http://dummyimage.com/121x100.png/ff4444/ffffff,2016-10-31 09:16:51,2023-08-26 18:58:49
20,Chocolate - Dark,637.39,324,http://dummyimage.com/139x100.png/dddddd/000000,2017-01-15 13:19:07,2021-07-14 10:47:39
26,Paper Towel Touchless,330.77,1686,http://dummyimage.com/209x100.png/cc0000/ffffff,2018-04-07 06:45:23,2023-11-14 09:06:28
2,Wine - Blue Nun Qualitatswein,762.31,603,http://dummyimage.com/243x100.png/ff4444/ffffff,2017-10-05 12:34:35,2022-02-23 10:25:43
22,"Coke - Diet, 355 Ml",544.34,1348,http://dummyimage.com/122x100.png/cc0000/ffffff,2019-06-01 00:47:53,2022-05-29 12:10:51
12,Appetizer - Lobster Phyllo Roll,21.35,749,http://dummyimage.com/101x100.png/5fa2dd/ffffff,2020-06-13 11:17:11,2023-01-13 19:00:31
3,Swiss Chard,327.9,1368,http://dummyimage.com/133x100.png/ff4444/ffffff,2014-08-06 07:53:04,2023-12-28 12:44:47
11,Beef - Striploin,318.87,976,http://dummyimage.com/135x100.png/cc0000/ffffff,2019-09-19 07:50:57,2023-10-07 06:15:49
9,Beef - Montreal Smoked Brisket,87.39,122,http://dummyimage.com/145x100.png/ff4444/ffffff,2017-02-17 21:19:40,2022-08-17 16:41:33
8,Lemonade - Pineapple Passion,554.34,1143,http://dummyimage.com/236x100.png/cc0000/ffffff,2014-09-01 10:25:33,2021-01-27 02:49:15
17,Bread - Bistro White,526.1,1886,http://dummyimage.com/214x100.png/5fa2dd/ffffff,2016-06-07 00:15:21,2021-12-15 19:13:21
34,Ham - Cooked Italian,684.86,465,http://dummyimage.com/174x100.png/dddddd/000000,2014-06-13 19:15:57,2023-11-03 12:37:57
30,Cookies Almond Hazelnut,124.97,508,http://dummyimage.com/114x100.png/5fa2dd/ffffff,2018-03-25 09:04:42,2023-08-09 18:47:35
6,Lighter - Bbq,441.08,568,http://dummyimage.com/103x100.png/5fa2dd/ffffff,2014-05-28 16:29:39,2023-04-23 15:27:58
1,Bread - Pita,389.34,1278,http://dummyimage.com/134x100.png/5fa2dd/ffffff,2016-07-20 02:13:56,2023-02-20 02:04:31
16,Extract - Rum,403.82,1023,http://dummyimage.com/143x100.png/5fa2dd/ffffff,2020-08-23 18:07:57,2021-10-20 22:58:20
29,Apples - Spartan,495.38,469,http://dummyimage.com/126x100.png/dddddd/000000,2019-03-20 13:05:22,2023-09-06 03:48:59
7,Butter - Pod,907.13,505,http://dummyimage.com/220x100.png/5fa2dd/ffffff,2020-12-10 21:30:27,2022-02-23 00:41:46
15,"Oil - Truffle, White",462.55,1899,http://dummyimage.com/250x100.png/5fa2dd/ffffff,2016-08-08 06:36:37,2022-01-12 00:35:50
36,Momiji Oroshi Chili Sauce,54.74,497,http://dummyimage.com/244x100.png/dddddd/000000,2017-02-08 08:32:21,2024-05-03 03:06:04
33,"Water - Mineral, Carbonated",828.18,1362,http://dummyimage.com/231x100.png/ff4444/ffffff,2014-07-05 16:25:16,2021-11-06 18:31:58
23,"Tortillas - Flour, 10",363.85,974,http://dummyimage.com/244x100.png/dddddd/000000,2020-09-05 11:19:04,2023-12-06 11:11:11
14,Food Colouring - Green,609.73,243,http://dummyimage.com/151x100.png/5fa2dd/ffffff,2016-08-06 12:55:55,2021-08-23 10:07:48
10,Rappini - Andy Boy,466.79,165,http://dummyimage.com/184x100.png/ff4444/ffffff,2017-09-04 14:18:34,2022-07-20 22:19:02
25,Soup Campbells Beef With Veg,757.94,1086,http://dummyimage.com/190x100.png/dddddd/000000,2020-09-27 04:34:13,2024-05-23 09:35:24
5,Wine - Semi Dry Riesling Vineland,763.53,633,http://dummyimage.com/172x100.png/cc0000/ffffff,2018-06-15 22:13:59,2022-02-19 10:22:46
21,Kiwi,824.05,1826,http://dummyimage.com/119x100.png/ff4444/ffffff,2015-12-06 09:49:14,2024-01-19 00:05:34
17,Spring Roll Veg Mini,253.05,933,http://dummyimage.com/192x100.png/dddddd/000000,2019-03-30 18:31:29,2021-03-09 13:41:05
8,Crab - Imitation Flakes,146.74,1056,http://dummyimage.com/112x100.png/dddddd/000000,2016-08-10 05:17:06,2022-08-27 01:27:01
2,Bowl 12 Oz - Showcase 92012,111.37,1921,http://dummyimage.com/232x100.png/cc0000/ffffff,2017-05-09 11:02:41,2024-07-21 16:25:22
23,"Soup - Campbells, Classic Chix",146.58,1818,http://dummyimage.com/176x100.png/ff4444/ffffff,2018-02-22 14:24:32,2022-10-26 05:45:10
6,Quail - Jumbo,38.16,894,http://dummyimage.com/199x100.png/dddddd/000000,2015-07-06 08:20:29,2023-04-02 23:11:30
38,Sauce - Salsa,374.17,1891,http://dummyimage.com/118x100.png/cc0000/ffffff,2020-04-07 20:29:50,2021-01-16 04:05:22
13,Alize Red Passion,678.56,645,http://dummyimage.com/151x100.png/cc0000/ffffff,2014-08-22 10:09:15,2023-07-15 17:40:40
14,"Rum - Coconut, Malibu",233.74,1108,http://dummyimage.com/136x100.png/dddddd/000000,2018-06-02 10:57:06,2024-02-06 06:13:20
5,Gooseberry,795.16,1657,http://dummyimage.com/100x100.png/cc0000/ffffff,2018-11-09 20:58:43,2024-02-29 07:18:20
29,Oysters - Smoked,656.38,16,http://dummyimage.com/221x100.png/ff4444/ffffff,2016-10-24 22:11:38,2022-09-08 07:45:54
28,"Pork - Loin, Bone - In",883.18,950,http://dummyimage.com/167x100.png/ff4444/ffffff,2018-08-18 06:37:02,2021-03-12 14:59:59
26,Ice Cream - Strawberry,169.99,1740,http://dummyimage.com/207x100.png/cc0000/ffffff,2016-07-22 02:31:52,2022-08-12 05:18:31
33,Onions - White,475.62,1484,http://dummyimage.com/116x100.png/ff4444/ffffff,2020-06-18 03:26:35,2023-11-14 07:32:41
30,Eggplant Oriental,995.88,1711,http://dummyimage.com/161x100.png/cc0000/ffffff,2020-04-01 09:02:34,2021-06-10 16:25:27
32,"Pepper - Chillies, Crushed",428.39,187,http://dummyimage.com/226x100.png/5fa2dd/ffffff,2014-10-20 04:51:24,2022-07-25 04:54:33
19,Cake - Pancake,394.02,781,http://dummyimage.com/239x100.png/ff4444/ffffff,2015-07-24 00:26:28,2024-02-08 19:34:26
9,"Veal - Brisket, Provimi,bnls",287.77,46,http://dummyimage.com/240x100.png/ff4444/ffffff,2020-01-27 13:04:48,2023-05-08 07:01:20
39,Cheese - Feta,496.83,1909,http://dummyimage.com/234x100.png/cc0000/ffffff,2018-02-08 21:05:40,2023-08-27 05:33:06
24,"Wine - White, Riesling, Semi - Dry",215.51,160,http://dummyimage.com/182x100.png/cc0000/ffffff,2018-01-03 12:51:02,2021-05-14 09:43:49
27,"Yogurt - Raspberry, 175 Gr",369.59,351,http://dummyimage.com/167x100.png/cc0000/ffffff,2016-06-04 01:33:37,2024-08-06 05:32:55
25,Kiwi,756.84,252,http://dummyimage.com/197x100.png/5fa2dd/ffffff,2018-06-29 02:11:17,2022-07-10 19:40:47
16,Sausage - Blood Pudding,423.14,1633,http://dummyimage.com/152x100.png/5fa2dd/ffffff,2014-03-09 15:04:45,2021-06-17 06:14:52
34,Cheese - Le Cheve Noir,757.45,1200,http://dummyimage.com/207x100.png/ff4444/ffffff,2017-04-09 23:56:41,2022-08-16 22:47:20
3,Chinese Foods - Cantonese,379.23,728,http://dummyimage.com/140x100.png/5fa2dd/ffffff,2019-09-27 22:05:32,2023-07-06 12:35:14
22,"Water - Mineral, Natural",522.97,1626,http://dummyimage.com/204x100.png/cc0000/ffffff,2019-03-08 08:50:36,2023-01-05 09:57:59
35,Muffin Mix - Lemon Cranberry,522.84,79,http://dummyimage.com/217x100.png/dddddd/000000,2018-04-06 01:14:53,2022-01-06 07:13:41
4,Arrowroot,861.9,1617,http://dummyimage.com/159x100.png/dddddd/000000,2019-04-14 16:00:18,2021-09-23 10:28:45
36,Soup - Campbells Asian Noodle,391.11,1213,http://dummyimage.com/241x100.png/5fa2dd/ffffff,2015-12-16 16:49:37,2021-01-09 14:40:51
31,Remy Red,523.77,1264,http://dummyimage.com/193x100.png/ff4444/ffffff,2018-08-03 06:06:12,2021-05-05 02:48:16
18,Chicken Giblets,162.61,1376,http://dummyimage.com/124x100.png/dddddd/000000,2014-06-22 14:53:34,2022-05-28 01:14:40
11,Stainless Steel Cleaner Vision,459.5,443,http://dummyimage.com/192x100.png/cc0000/ffffff,2017-12-20 17:20:51,2021-10-01 06:05:05
35,"Stock - Beef, White",779.24,1862,http://dummyimage.com/107x100.png/ff4444/ffffff,2014-12-05 11:56:14,2021-11-17 09:35:40
13,Chutney Sauce - Mango,357.07,171,http://dummyimage.com/231x100.png/5fa2dd/ffffff,2016-01-02 11:16:47,2021-01-17 15:10:59
16,Bread - Corn Muffaleta Onion,72.93,1616,http://dummyimage.com/142x100.png/cc0000/ffffff,2017-03-09 10:52:10,2022-06-12 19:07:15
39,"Nut - Hazelnut, Whole",948.08,273,http://dummyimage.com/246x100.png/ff4444/ffffff,2015-11-14 12:31:31,2023-05-30 09:26:24
6,Soup Campbells,934.97,419,http://dummyimage.com/104x100.png/dddddd/000000,2016-05-01 04:05:27,2023-05-23 22:55:54
12,Peppercorns - Pink,806.32,1588,http://dummyimage.com/227x100.png/dddddd/000000,2016-02-07 04:33:09,2021-02-06 09:00:31
18,Pumpkin - Seed,961.3,977,http://dummyimage.com/103x100.png/cc0000/ffffff,2018-07-11 04:16:21,2023-07-08 02:27:37
26,Horseradish - Prepared,813.02,113,http://dummyimage.com/178x100.png/5fa2dd/ffffff,2018-07-15 16:33:57,2021-10-10 04:34:20
36,"Tart Shells - Savory, 4",88.02,1915,http://dummyimage.com/140x100.png/cc0000/ffffff,2015-12-03 11:57:52,2022-08-09 09:23:39
22,Shichimi Togarashi Peppeers,806.5,64,http://dummyimage.com/105x100.png/ff4444/ffffff,2016-02-27 06:05:22,2021-06-21 13:37:53
7,Wanton Wrap,758.38,289,http://dummyimage.com/149x100.png/dddddd/000000,2017-07-27 06:30:56,2021-10-30 17:51:32
1,Pork Loin Cutlets,932.27,1182,http://dummyimage.com/241x100.png/dddddd/000000,2019-03-18 10:26:55,2024-05-29 19:01:35
27,Food Colouring - Pink,536.23,1343,http://dummyimage.com/115x100.png/dddddd/000000,2018-12-29 18:31:02,2023-11-25 03:10:06
10,Flour - Pastry,528.07,71,http://dummyimage.com/218x100.png/cc0000/ffffff,2018-03-18 17:30:25,2023-07-13 02:56:05
2,Soap - Hand Soap,905.39,449,http://dummyimage.com/244x100.png/5fa2dd/ffffff,2017-08-26 10:09:21,2022-04-29 06:57:09
23,Dc - Sakura Fu,375.19,469,http://dummyimage.com/173x100.png/dddddd/000000,2018-09-26 01:25:17,2023-01-30 10:51:00
29,Wine - Fino Tio Pepe Gonzalez,259.39,824,http://dummyimage.com/108x100.png/5fa2dd/ffffff,2020-07-10 21:06:47,2024-03-24 17:47:37
11,Bread - Pita,256.42,470,http://dummyimage.com/127x100.png/5fa2dd/ffffff,2014-04-02 00:51:26,2022-08-19 09:00:28
30,Grenadillo,182.83,279,http://dummyimage.com/132x100.png/ff4444/ffffff,2020-03-04 06:04:33,2021-02-10 22:00:54
38,Island Oasis - Ice Cream Mix,9.39,36,http://dummyimage.com/208x100.png/ff4444/ffffff,2019-07-12 17:04:04,2023-06-09 03:41:36
32,Oyster - In Shell,177.53,1249,http://dummyimage.com/184x100.png/ff4444/ffffff,2020-07-20 08:40:30,2022-05-02 04:02:20
40,Haggis,605.1,1060,http://dummyimage.com/182x100.png/dddddd/000000,2014-03-01 22:44:50,2023-11-20 04:12:48
24,Corn Meal,214.99,1882,http://dummyimage.com/159x100.png/dddddd/000000,2019-12-26 14:21:52,2023-01-04 16:22:04
25,Phyllo Dough,16.13,1416,http://dummyimage.com/183x100.png/cc0000/ffffff,2020-05-02 10:03:20,2022-02-19 00:18:38
17,Kiwi Gold Zespri,524.37,885,http://dummyimage.com/200x100.png/ff4444/ffffff,2018-06-07 11:26:11,2021-02-18 21:21:59
34,Pastry - Banana Tea Loaf,339.92,581,http://dummyimage.com/102x100.png/dddddd/000000,2016-02-02 03:20:49,2021-07-01 14:56:41
31,Muffin Mix - Morning Glory,623.27,1069,http://dummyimage.com/248x100.png/dddddd/000000,2015-08-12 16:28:50,2021-10-13 19:24:57
37,Nantucket - Orange Mango Cktl,803.31,440,http://dummyimage.com/230x100.png/5fa2dd/ffffff,2019-01-21 11:43:18,2022-05-19 21:01:39
14,Quail - Jumbo,705.19,1461,http://dummyimage.com/133x100.png/ff4444/ffffff,2016-12-30 04:16:17,2022-01-04 08:47:54
9,Coffee - Decaffeinato Coffee,730.1,581,http://dummyimage.com/213x100.png/5fa2dd/ffffff,2014-03-22 17:49:31,2023-05-04 13:16:30
5,"Trout - Hot Smkd, Dbl Fillet",235.1,1439,http://dummyimage.com/183x100.png/dddddd/000000,2015-12-14 19:08:23,2024-03-11 09:48:51
19,Cognac - Courvaisier,289.73,189,http://dummyimage.com/116x100.png/dddddd/000000,2020-03-29 00:10:30,2021-09-20 03:18:12
12,Irish Cream - Butterscotch,471.22,1548,http://dummyimage.com/169x100.png/ff4444/ffffff,2015-07-29 10:45:26,2021-04-02 08:56:38
20,Pastry - Banana Tea Loaf,959.94,1037,http://dummyimage.com/148x100.png/ff4444/ffffff,2020-12-03 02:32:05,2022-02-07 14:07:05
8,Sauce - Cranberry,696.55,838,http://dummyimage.com/140x100.png/5fa2dd/ffffff,2015-07-11 14:04:48,2022-07-10 11:57:59
39,Shopper Bag - S - 4,167.91,259,http://dummyimage.com/167x100.png/ff4444/ffffff,2014-10-11 06:20:37,2022-03-22 09:18:15
21,Apricots Fresh,48.02,89,http://dummyimage.com/170x100.png/cc0000/ffffff,2017-07-24 08:39:38,2022-11-03 04:36:07
7,"Chocolate - Pistoles, Lactee, Milk",119.03,907,http://dummyimage.com/206x100.png/cc0000/ffffff,2019-05-13 03:23:05,2022-03-17 14:29:39
11,"Tortillas - Flour, 10",575.96,1158,http://dummyimage.com/169x100.png/dddddd/000000,2018-09-05 01:27:22,2024-06-19 20:46:28
23,Pie Filling - Apple,307.02,1559,http://dummyimage.com/111x100.png/ff4444/ffffff,2019-07-15 12:02:00,2023-03-22 23:05:17
27,Heavy Duty Dust Pan,931.75,188,http://dummyimage.com/134x100.png/cc0000/ffffff,2016-04-26 08:10:49,2023-03-22 19:18:24
26,Pectin,833.18,980,http://dummyimage.com/135x100.png/cc0000/ffffff,2016-10-15 04:00:59,2023-09-20 09:26:09
3,Eggplant - Regular,788.16,571,http://dummyimage.com/152x100.png/ff4444/ffffff,2017-02-13 20:38:38,2021-07-21 10:53:00
40,Sour Puss - Tangerine,444.79,1881,http://dummyimage.com/106x100.png/5fa2dd/ffffff,2014-08-18 05:53:14,2024-04-30 20:50:57
10,Sproutsmustard Cress,119.14,1948,http://dummyimage.com/207x100.png/dddddd/000000,2019-01-23 11:39:35,2021-12-03 10:07:03
15,Slt - Individual Portions,733.14,426,http://dummyimage.com/139x100.png/dddddd/000000,2020-11-10 19:50:47,2023-07-19 14:55:49
34,Turkey Leg With Drum And Thigh,423.48,1421,http://dummyimage.com/223x100.png/ff4444/ffffff,2014-07-18 18:56:34,2024-02-12 18:42:21
1,Milkettes - 2%,371.46,1590,http://dummyimage.com/203x100.png/ff4444/ffffff,2016-11-22 11:07:42,2021-04-24 03:13:51
32,Flavouring - Rum,448.63,1111,http://dummyimage.com/142x100.png/cc0000/ffffff,2017-02-09 12:17:56,2024-07-25 13:44:58
30,Leeks - Large,567.63,1102,http://dummyimage.com/140x100.png/dddddd/000000,2016-02-18 00:12:39,2022-11-16 18:13:00
16,Chocolate - Mi - Amere Semi,994.11,534,http://dummyimage.com/213x100.png/ff4444/ffffff,2014-06-19 04:28:28,2022-05-13 02:19:40
13,Langers - Cranberry Cocktail,533.93,819,http://dummyimage.com/171x100.png/5fa2dd/ffffff,2017-12-11 10:11:16,2022-06-27 21:52:24
